,ID,x,auc,funcId,kind,fid,iid,dim
43,modcma,4002,0.966931583227994,8.0,Affine,8,0,2
44,modcma,10000,0.956876980392157,8.0,Affine,8,0,5
43,modde,4000,0.847655196078431,8.0,Affine,8,0,2
44,modde,10000,0.653648,8.0,Affine,8,0,5
43,RCobyla,4000,0.531990098039216,8.0,Affine,8,0,2
44,RCobyla,10000,0.711388784313726,8.0,Affine,8,0,5
43,DiagonalCMA,4000,0.976450392156863,900.0,Affine,900,0,2
44,DiagonalCMA,10000,0.966713098039216,900.0,Affine,900,0,5
43,DifferentialEvolution,4000,0.757991176470588,900.0,Affine,900,0,2
44,DifferentialEvolution,10000,0.515340490196078,900.0,Affine,900,0,5
43,modcma,4002,0.972658621669557,900.0,Affine,900,0,2
44,modcma,10000,0.964251176470588,900.0,Affine,900,0,5
43,modde,4000,0.817767892156863,900.0,Affine,900,0,2
44,modde,10000,0.673452215686274,900.0,Affine,900,0,5
43,RCobyla,4000,0.580090539215686,900.0,Affine,900,0,2
44,RCobyla,10000,0.947291803921569,900.0,Affine,900,0,5
43,DiagonalCMA,4000,0.319215294117647,901.0,Affine,901,0,2
44,DiagonalCMA,10000,0.652473725490196,901.0,Affine,901,0,5
43,DifferentialEvolution,4000,0.666561666666667,901.0,Affine,901,0,2
44,DifferentialEvolution,10000,0.423136098039216,901.0,Affine,901,0,5
43,modcma,4002,0.799123085516066,901.0,Affine,901,0,2
44,modcma,10000,0.901285196078431,901.0,Affine,901,0,5
43,modde,4000,0.728778725490196,901.0,Affine,901,0,2
44,modde,10000,0.601315960784314,901.0,Affine,901,0,5
43,RCobyla,4000,0.227513480392157,901.0,Affine,901,0,2
44,RCobyla,10000,0.15566637254902,901.0,Affine,901,0,5
43,DiagonalCMA,4000,0.812158137254902,902.0,Affine,902,0,2
44,DiagonalCMA,10000,0.173996431372549,902.0,Affine,902,0,5
43,DifferentialEvolution,4000,0.621926225490196,902.0,Affine,902,0,2
44,DifferentialEvolution,10000,0.255985431372549,902.0,Affine,902,0,5
43,modcma,4002,0.798160527579348,902.0,Affine,902,0,2
44,modcma,10000,0.418939058823529,902.0,Affine,902,0,5
43,modde,4000,0.693979705882353,902.0,Affine,902,0,2
44,modde,10000,0.31748462745098,902.0,Affine,902,0,5
43,RCobyla,4000,0.212665147058824,902.0,Affine,902,0,2
44,RCobyla,10000,0.156806137254902,902.0,Affine,902,0,5
43,DiagonalCMA,4000,0.266611421568627,903.0,Affine,903,0,2
44,DiagonalCMA,10000,0.26345568627451,903.0,Affine,903,0,5
43,DifferentialEvolution,4000,0.423427794117647,903.0,Affine,903,0,2
44,DifferentialEvolution,10000,0.221142745098039,903.0,Affine,903,0,5
43,modcma,4002,0.574692800658494,903.0,Affine,903,0,2
44,modcma,10000,0.430254431372549,903.0,Affine,903,0,5
43,modde,4000,0.661352254901961,903.0,Affine,903,0,2
44,modde,10000,0.329386588235294,903.0,Affine,903,0,5
43,RCobyla,4000,0.18772137254902,903.0,Affine,903,0,2
44,RCobyla,10000,0.117270705882353,903.0,Affine,903,0,5
43,DiagonalCMA,4000,0.903651519607843,904.0,Affine,904,0,2
44,DiagonalCMA,10000,0.765448529411765,904.0,Affine,904,0,5
43,DifferentialEvolution,4000,0.644007892156863,904.0,Affine,904,0,2
44,DifferentialEvolution,10000,0.395652411764706,904.0,Affine,904,0,5
43,modcma,4002,0.941358879383837,904.0,Affine,904,0,2
44,modcma,10000,0.917611235294118,904.0,Affine,904,0,5
43,modde,4000,0.7644225,904.0,Affine,904,0,2
44,modde,10000,0.560033549019608,904.0,Affine,904,0,5
43,RCobyla,4000,0.461046078431373,904.0,Affine,904,0,2
44,RCobyla,10000,0.260995078431373,904.0,Affine,904,0,5
43,DiagonalCMA,4000,0.907953774509804,905.0,Affine,905,0,2
44,DiagonalCMA,10000,0.659617176470588,905.0,Affine,905,0,5
43,DifferentialEvolution,4000,0.667884166666667,905.0,Affine,905,0,2
44,DifferentialEvolution,10000,0.43637631372549,905.0,Affine,905,0,5
43,modcma,4002,0.950577799335626,905.0,Affine,905,0,2
44,modcma,10000,0.935861921568627,905.0,Affine,905,0,5
43,modde,4000,0.725780294117647,905.0,Affine,905,0,2
44,modde,10000,0.537955607843137,905.0,Affine,905,0,5
43,RCobyla,4000,0.383602549019608,905.0,Affine,905,0,2
44,RCobyla,10000,0.520381862745098,905.0,Affine,905,0,5
43,DiagonalCMA,4000,0.61507294117647,906.0,Affine,906,0,2
44,DiagonalCMA,10000,0.54757968627451,906.0,Affine,906,0,5
43,DifferentialEvolution,4000,0.485138774509804,906.0,Affine,906,0,2
44,DifferentialEvolution,10000,0.331459882352941,906.0,Affine,906,0,5
43,modcma,4002,0.811568774436311,906.0,Affine,906,0,2
44,modcma,10000,0.715463941176471,906.0,Affine,906,0,5
43,modde,4000,0.592439901960784,906.0,Affine,906,0,2
44,modde,10000,0.43803737254902,906.0,Affine,906,0,5
43,RCobyla,4000,0.291306225490196,906.0,Affine,906,0,2
44,RCobyla,10000,0.101271862745098,906.0,Affine,906,0,5
43,DiagonalCMA,4000,0.946909950980392,907.0,Affine,907,0,2
44,DiagonalCMA,10000,0.887982,907.0,Affine,907,0,5
43,DifferentialEvolution,4000,0.63351637254902,907.0,Affine,907,0,2
44,DifferentialEvolution,10000,0.384582647058824,907.0,Affine,907,0,5
43,modcma,4002,0.903095462072885,907.0,Affine,907,0,2
44,modcma,10000,0.906750176470588,907.0,Affine,907,0,5
43,modde,4000,0.717754607843137,907.0,Affine,907,0,2
44,modde,10000,0.569163098039216,907.0,Affine,907,0,5
43,RCobyla,4000,0.435310539215686,907.0,Affine,907,0,2
44,RCobyla,10000,0.271780274509804,907.0,Affine,907,0,5
43,DiagonalCMA,4000,0.942150392156863,908.0,Affine,908,0,2
44,DiagonalCMA,10000,0.824333450980392,908.0,Affine,908,0,5
43,DifferentialEvolution,4000,0.584380735294118,908.0,Affine,908,0,2
44,DifferentialEvolution,10000,0.359236352941177,908.0,Affine,908,0,5
43,modcma,4002,0.904177519083595,908.0,Affine,908,0,2
44,modcma,10000,0.759111980392157,908.0,Affine,908,0,5
43,modde,4000,0.753720392156863,908.0,Affine,908,0,2
44,modde,10000,0.544588274509804,908.0,Affine,908,0,5
43,RCobyla,4000,0.751355392156863,908.0,Affine,908,0,2
44,RCobyla,10000,0.339095921568627,908.0,Affine,908,0,5
43,DiagonalCMA,4000,0.628677009803922,909.0,Affine,909,0,2
44,DiagonalCMA,10000,0.575508882352941,909.0,Affine,909,0,5
43,DifferentialEvolution,4000,0.597935245098039,909.0,Affine,909,0,2
44,DifferentialEvolution,10000,0.353800607843137,909.0,Affine,909,0,5
43,modcma,4002,0.775936100577162,909.0,Affine,909,0,2
44,modcma,10000,0.463835941176471,909.0,Affine,909,0,5
43,modde,4000,0.693149215686275,909.0,Affine,909,0,2
44,modde,10000,0.539457843137255,909.0,Affine,909,0,5
43,RCobyla,4000,0.258277303921569,909.0,Affine,909,0,2
44,RCobyla,10000,0.238655196078431,909.0,Affine,909,0,5
43,DiagonalCMA,4000,0.937387941176471,90.0,Affine,90,0,2
44,DiagonalCMA,10000,0.911483098039216,90.0,Affine,90,0,5
43,DifferentialEvolution,4000,0.620223676470588,90.0,Affine,90,0,2
44,DifferentialEvolution,10000,0.453738196078431,90.0,Affine,90,0,5
43,modcma,4002,0.952387139763452,90.0,Affine,90,0,2
44,modcma,10000,0.933428568627451,90.0,Affine,90,0,5
43,modde,4000,0.761763529411765,90.0,Affine,90,0,2
44,modde,10000,0.590743333333333,90.0,Affine,90,0,5
43,RCobyla,4000,0.919312941176471,90.0,Affine,90,0,2
44,RCobyla,10000,0.431058352941177,90.0,Affine,90,0,5
43,DiagonalCMA,4000,0.32515862745098,910.0,Affine,910,0,2
44,DiagonalCMA,10000,0.236981941176471,910.0,Affine,910,0,5
43,DifferentialEvolution,4000,0.396740343137255,910.0,Affine,910,0,2
44,DifferentialEvolution,10000,0.214495176470588,910.0,Affine,910,0,5
43,modcma,4002,0.520548255284123,910.0,Affine,910,0,2
44,modcma,10000,0.365917607843137,910.0,Affine,910,0,5
43,modde,4000,0.427340931372549,910.0,Affine,910,0,2
44,modde,10000,0.274774803921569,910.0,Affine,910,0,5
43,RCobyla,4000,0.214606274509804,910.0,Affine,910,0,2
44,RCobyla,10000,0.161885137254902,910.0,Affine,910,0,5
43,DiagonalCMA,4000,0.707943235294118,911.0,Affine,911,0,2
44,DiagonalCMA,10000,0.532655549019608,911.0,Affine,911,0,5
43,DifferentialEvolution,4000,0.695275931372549,911.0,Affine,911,0,2
44,DifferentialEvolution,10000,0.406198941176471,911.0,Affine,911,0,5
43,modcma,4002,0.588243035345073,911.0,Affine,911,0,2
44,modcma,10000,0.315549823529412,911.0,Affine,911,0,5
43,modde,4000,0.77607362745098,911.0,Affine,911,0,2
44,modde,10000,0.565451333333333,911.0,Affine,911,0,5
43,RCobyla,4000,0.308144852941176,911.0,Affine,911,0,2
44,RCobyla,10000,0.220214235294118,911.0,Affine,911,0,5
43,DiagonalCMA,4000,0.875241274509804,912.0,Affine,912,0,2
44,DiagonalCMA,10000,0.808838647058823,912.0,Affine,912,0,5
43,DifferentialEvolution,4000,0.887112058823529,912.0,Affine,912,0,2
44,DifferentialEvolution,10000,0.806436431372549,912.0,Affine,912,0,5
43,modcma,4002,0.831870731301016,912.0,Affine,912,0,2
44,modcma,10000,0.803925450980392,912.0,Affine,912,0,5
43,modde,4000,0.933172745098039,912.0,Affine,912,0,2
44,modde,10000,0.812391431372549,912.0,Affine,912,0,5
43,RCobyla,4000,0.83079818627451,912.0,Affine,912,0,2
44,RCobyla,10000,0.785644588235294,912.0,Affine,912,0,5
43,DiagonalCMA,4000,0.947329901960784,913.0,Affine,913,0,2
44,DiagonalCMA,10000,0.256547431372549,913.0,Affine,913,0,5
43,DifferentialEvolution,4000,0.539415931372549,913.0,Affine,913,0,2
44,DifferentialEvolution,10000,0.393687803921569,913.0,Affine,913,0,5
43,modcma,4002,0.786705568784235,913.0,Affine,913,0,2
44,modcma,10000,0.397054803921569,913.0,Affine,913,0,5
43,modde,4000,0.703515147058824,913.0,Affine,913,0,2
44,modde,10000,0.570175117647059,913.0,Affine,913,0,5
43,RCobyla,4000,0.429246078431373,913.0,Affine,913,0,2
44,RCobyla,10000,0.121192156862745,913.0,Affine,913,0,5
43,DiagonalCMA,4000,0.724792549019608,914.0,Affine,914,0,2
44,DiagonalCMA,10000,0.406169960784314,914.0,Affine,914,0,5
43,DifferentialEvolution,4000,0.618995245098039,914.0,Affine,914,0,2
44,DifferentialEvolution,10000,0.297394823529412,914.0,Affine,914,0,5
43,modcma,4002,0.883345190150023,914.0,Affine,914,0,2
44,modcma,10000,0.606637176470588,914.0,Affine,914,0,5
43,modde,4000,0.692118578431373,914.0,Affine,914,0,2
44,modde,10000,0.394661764705882,914.0,Affine,914,0,5
43,RCobyla,4000,0.159522549019608,914.0,Affine,914,0,2
44,RCobyla,10000,0.156395549019608,914.0,Affine,914,0,5
43,DiagonalCMA,4000,0.92256637254902,915.0,Affine,915,0,2
44,DiagonalCMA,10000,0.750752666666667,915.0,Affine,915,0,5
43,DifferentialEvolution,4000,0.654753774509804,915.0,Affine,915,0,2
44,DifferentialEvolution,10000,0.393554764705882,915.0,Affine,915,0,5
43,modcma,4002,0.868414861196853,915.0,Affine,915,0,2
44,modcma,10000,0.905499411764706,915.0,Affine,915,0,5
43,modde,4000,0.723242303921569,915.0,Affine,915,0,2
44,modde,10000,0.53805637254902,915.0,Affine,915,0,5
43,RCobyla,4000,0.369501323529412,915.0,Affine,915,0,2
44,RCobyla,10000,0.308504745098039,915.0,Affine,915,0,5
43,DiagonalCMA,4000,0.56396431372549,916.0,Affine,916,0,2
44,DiagonalCMA,10000,0.493431941176471,916.0,Affine,916,0,5
43,DifferentialEvolution,4000,0.624645245098039,916.0,Affine,916,0,2
44,DifferentialEvolution,10000,0.403067745098039,916.0,Affine,916,0,5
43,modcma,4002,0.578758561895523,916.0,Affine,916,0,2
44,modcma,10000,0.318489921568627,916.0,Affine,916,0,5
43,modde,4000,0.699430539215686,916.0,Affine,916,0,2
44,modde,10000,0.517586254901961,916.0,Affine,916,0,5
43,RCobyla,4000,0.355932450980392,916.0,Affine,916,0,2
44,RCobyla,10000,0.247393647058824,916.0,Affine,916,0,5
43,DiagonalCMA,4000,0.882917843137255,917.0,Affine,917,0,2
44,DiagonalCMA,10000,0.220672098039216,917.0,Affine,917,0,5
43,DifferentialEvolution,4000,0.667968382352941,917.0,Affine,917,0,2
44,DifferentialEvolution,10000,0.252934137254902,917.0,Affine,917,0,5
43,modcma,4002,0.859232050641346,917.0,Affine,917,0,2
44,modcma,10000,0.356533941176471,917.0,Affine,917,0,5
43,modde,4000,0.747264411764706,917.0,Affine,917,0,2
44,modde,10000,0.371737117647059,917.0,Affine,917,0,5
43,RCobyla,4000,0.270384264705882,917.0,Affine,917,0,2
44,RCobyla,10000,0.199859666666667,917.0,Affine,917,0,5
43,DiagonalCMA,4000,0.561072549019608,918.0,Affine,918,0,2
44,DiagonalCMA,10000,0.800892588235294,918.0,Affine,918,0,5
43,DifferentialEvolution,4000,0.69432818627451,918.0,Affine,918,0,2
44,DifferentialEvolution,10000,0.427359176470588,918.0,Affine,918,0,5
43,modcma,4002,0.808941803608,918.0,Affine,918,0,2
44,modcma,10000,0.638307725490196,918.0,Affine,918,0,5
43,modde,4000,0.752265931372549,918.0,Affine,918,0,2
44,modde,10000,0.614727156862745,918.0,Affine,918,0,5
43,RCobyla,4000,0.300072107843137,918.0,Affine,918,0,2
44,RCobyla,10000,0.217533588235294,918.0,Affine,918,0,5
43,DiagonalCMA,4000,0.842254411764706,919.0,Affine,919,0,2
44,DiagonalCMA,10000,0.898671019607843,919.0,Affine,919,0,5
43,DifferentialEvolution,4000,0.623439460784314,919.0,Affine,919,0,2
44,DifferentialEvolution,10000,0.415059882352941,919.0,Affine,919,0,5
43,modcma,4002,0.796228503395361,919.0,Affine,919,0,2
44,modcma,10000,0.543721450980392,919.0,Affine,919,0,5
43,modde,4000,0.679816960784314,919.0,Affine,919,0,2
44,modde,10000,0.558181647058824,919.0,Affine,919,0,5
43,RCobyla,4000,0.325171274509804,919.0,Affine,919,0,2
44,RCobyla,10000,0.232907078431373,919.0,Affine,919,0,5
43,DiagonalCMA,4000,0.948269901960784,91.0,Affine,91,0,2
44,DiagonalCMA,10000,0.942033549019608,91.0,Affine,91,0,5
43,DifferentialEvolution,4000,0.687630637254902,91.0,Affine,91,0,2
44,DifferentialEvolution,10000,0.451142098039216,91.0,Affine,91,0,5
43,modcma,4002,0.935591811937169,91.0,Affine,91,0,2
44,modcma,10000,0.915306509803922,91.0,Affine,91,0,5
43,modde,4000,0.734233382352941,91.0,Affine,91,0,2
44,modde,10000,0.598574274509804,91.0,Affine,91,0,5
43,RCobyla,4000,0.26441818627451,91.0,Affine,91,0,2
44,RCobyla,10000,0.236256803921569,91.0,Affine,91,0,5
43,DiagonalCMA,4000,0.83089431372549,920.0,Affine,920,0,2
44,DiagonalCMA,10000,0.86312105882353,920.0,Affine,920,0,5
43,DifferentialEvolution,4000,0.728783284313726,920.0,Affine,920,0,2
44,DifferentialEvolution,10000,0.490971823529412,920.0,Affine,920,0,5
43,modcma,4002,0.967302770183536,920.0,Affine,920,0,2
44,modcma,10000,0.959967784313726,920.0,Affine,920,0,5
43,modde,4000,0.80046681372549,920.0,Affine,920,0,2
44,modde,10000,0.666669882352941,920.0,Affine,920,0,5
43,RCobyla,4000,0.561850539215686,920.0,Affine,920,0,2
44,RCobyla,10000,0.561300058823529,920.0,Affine,920,0,5
43,DiagonalCMA,4000,0.866053382352941,921.0,Affine,921,0,2
44,DiagonalCMA,10000,0.586907490196078,921.0,Affine,921,0,5
43,DifferentialEvolution,4000,0.561817450980392,921.0,Affine,921,0,2
44,DifferentialEvolution,10000,0.317684745098039,921.0,Affine,921,0,5
43,modcma,4002,0.863193991239674,921.0,Affine,921,0,2
44,modcma,10000,0.855960803921569,921.0,Affine,921,0,5
43,modde,4000,0.666489950980392,921.0,Affine,921,0,2
44,modde,10000,0.454631784313726,921.0,Affine,921,0,5
43,RCobyla,4000,0.286832990196078,921.0,Affine,921,0,2
44,RCobyla,10000,0.198383745098039,921.0,Affine,921,0,5
43,DiagonalCMA,4000,0.320686078431373,922.0,Affine,922,0,2
44,DiagonalCMA,10000,0.521373509803922,922.0,Affine,922,0,5
43,DifferentialEvolution,4000,0.520589607843137,922.0,Affine,922,0,2
44,DifferentialEvolution,10000,0.361746019607843,922.0,Affine,922,0,5
43,modcma,4002,0.729843313637299,922.0,Affine,922,0,2
44,modcma,10000,0.833063294117647,922.0,Affine,922,0,5
43,modde,4000,0.590829803921569,922.0,Affine,922,0,2
44,modde,10000,0.470910254901961,922.0,Affine,922,0,5
43,RCobyla,4000,0.232607745098039,922.0,Affine,922,0,2
44,RCobyla,10000,0.165374803921569,922.0,Affine,922,0,5
43,DiagonalCMA,4000,0.960408823529412,923.0,Affine,923,0,2
44,DiagonalCMA,10000,0.942605274509804,923.0,Affine,923,0,5
43,DifferentialEvolution,4000,0.733543137254902,923.0,Affine,923,0,2
44,DifferentialEvolution,10000,0.442530647058824,923.0,Affine,923,0,5
43,modcma,4002,0.95089141703658,923.0,Affine,923,0,2
44,modcma,10000,0.956772470588235,923.0,Affine,923,0,5
43,modde,4000,0.776021470588235,923.0,Affine,923,0,2
44,modde,10000,0.604887254901961,923.0,Affine,923,0,5
43,RCobyla,4000,0.627021764705882,923.0,Affine,923,0,2
44,RCobyla,10000,0.537539960784314,923.0,Affine,923,0,5
43,DiagonalCMA,4000,0.861280784313725,924.0,Affine,924,0,2
44,DiagonalCMA,10000,0.966394352941176,924.0,Affine,924,0,5
43,DifferentialEvolution,4000,0.831565931372549,924.0,Affine,924,0,2
44,DifferentialEvolution,10000,0.717359098039216,924.0,Affine,924,0,5
43,modcma,4002,0.959998432156471,924.0,Affine,924,0,2
44,modcma,10000,0.956743745098039,924.0,Affine,924,0,5
43,modde,4000,0.881341911764706,924.0,Affine,924,0,2
44,modde,10000,0.802768901960784,924.0,Affine,924,0,5
43,RCobyla,4000,0.805485637254902,924.0,Affine,924,0,2
44,RCobyla,10000,0.703944843137255,924.0,Affine,924,0,5
43,DiagonalCMA,4000,0.25742318627451,925.0,Affine,925,0,2
44,DiagonalCMA,10000,0.275466647058824,925.0,Affine,925,0,5
43,DifferentialEvolution,4000,0.584624264705882,925.0,Affine,925,0,2
44,DifferentialEvolution,10000,0.322147882352941,925.0,Affine,925,0,5
43,modcma,4002,0.459280702785862,925.0,Affine,925,0,2
44,modcma,10000,0.365430549019608,925.0,Affine,925,0,5
43,modde,4000,0.642963088235294,925.0,Affine,925,0,2
44,modde,10000,0.412952509803922,925.0,Affine,925,0,5
43,RCobyla,4000,0.177330931372549,925.0,Affine,925,0,2
44,RCobyla,10000,0.165614470588235,925.0,Affine,925,0,5
43,DiagonalCMA,4000,0.432885882352941,926.0,Affine,926,0,2
44,DiagonalCMA,10000,0.702671705882353,926.0,Affine,926,0,5
43,DifferentialEvolution,4000,0.561472303921569,926.0,Affine,926,0,2
44,DifferentialEvolution,10000,0.363883568627451,926.0,Affine,926,0,5
43,modcma,4002,0.847663472185476,926.0,Affine,926,0,2
44,modcma,10000,0.93370862745098,926.0,Affine,926,0,5
43,modde,4000,0.631259068627451,926.0,Affine,926,0,2
44,modde,10000,0.491110078431373,926.0,Affine,926,0,5
43,RCobyla,4000,0.165399166666667,926.0,Affine,926,0,2
44,RCobyla,10000,0.143299274509804,926.0,Affine,926,0,5
43,DiagonalCMA,4000,0.391422450980392,927.0,Affine,927,0,2
44,DiagonalCMA,10000,0.206639,927.0,Affine,927,0,5
43,DifferentialEvolution,4000,0.247656078431373,927.0,Affine,927,0,2
44,DifferentialEvolution,10000,0.156836431372549,927.0,Affine,927,0,5
43,modcma,4002,0.624260810771085,927.0,Affine,927,0,2
44,modcma,10000,0.210036529411765,927.0,Affine,927,0,5
43,modde,4000,0.338651176470588,927.0,Affine,927,0,2
44,modde,10000,0.157583058823529,927.0,Affine,927,0,5
43,RCobyla,4000,0.166583088235294,927.0,Affine,927,0,2
44,RCobyla,10000,0.147351941176471,927.0,Affine,927,0,5
43,DiagonalCMA,4000,0.413660931372549,928.0,Affine,928,0,2
44,DiagonalCMA,10000,0.406037156862745,928.0,Affine,928,0,5
43,DifferentialEvolution,4000,0.668919362745098,928.0,Affine,928,0,2
44,DifferentialEvolution,10000,0.334796450980392,928.0,Affine,928,0,5
43,modcma,4002,0.808071748439506,928.0,Affine,928,0,2
44,modcma,10000,0.724876588235294,928.0,Affine,928,0,5
43,modde,4000,0.741619411764706,928.0,Affine,928,0,2
44,modde,10000,0.450973960784314,928.0,Affine,928,0,5
43,RCobyla,4000,0.326386764705882,928.0,Affine,928,0,2
44,RCobyla,10000,0.263098882352941,928.0,Affine,928,0,5
43,DiagonalCMA,4000,0.278743480392157,929.0,Affine,929,0,2
44,DiagonalCMA,10000,0.293202941176471,929.0,Affine,929,0,5
43,DifferentialEvolution,4000,0.515057745098039,929.0,Affine,929,0,2
44,DifferentialEvolution,10000,0.227433823529412,929.0,Affine,929,0,5
43,modcma,4002,0.57338551312579,929.0,Affine,929,0,2
44,modcma,10000,0.432753235294118,929.0,Affine,929,0,5
43,modde,4000,0.624884215686275,929.0,Affine,929,0,2
44,modde,10000,0.251750431372549,929.0,Affine,929,0,5
43,RCobyla,4000,0.190655882352941,929.0,Affine,929,0,2
44,RCobyla,10000,0.145136431372549,929.0,Affine,929,0,5
43,DiagonalCMA,4000,0.940605735294118,92.0,Affine,92,0,2
44,DiagonalCMA,10000,0.26614931372549,92.0,Affine,92,0,5
43,DifferentialEvolution,4000,0.647091323529412,92.0,Affine,92,0,2
44,DifferentialEvolution,10000,0.386842960784314,92.0,Affine,92,0,5
43,modcma,4002,0.934525727332412,92.0,Affine,92,0,2
44,modcma,10000,0.842403156862745,92.0,Affine,92,0,5
43,modde,4000,0.76406431372549,92.0,Affine,92,0,2
44,modde,10000,0.46720231372549,92.0,Affine,92,0,5
43,RCobyla,4000,0.446949607843137,92.0,Affine,92,0,2
44,RCobyla,10000,0.227105921568627,92.0,Affine,92,0,5
43,DiagonalCMA,4000,0.730059656862745,930.0,Affine,930,0,2
44,DiagonalCMA,10000,0.665105803921569,930.0,Affine,930,0,5
43,DifferentialEvolution,4000,0.629454068627451,930.0,Affine,930,0,2
44,DifferentialEvolution,10000,0.403637470588235,930.0,Affine,930,0,5
43,modcma,4002,0.930183192717367,930.0,Affine,930,0,2
44,modcma,10000,0.869299725490196,930.0,Affine,930,0,5
43,modde,4000,0.697603774509804,930.0,Affine,930,0,2
44,modde,10000,0.557872254901961,930.0,Affine,930,0,5
43,RCobyla,4000,0.252436617647059,930.0,Affine,930,0,2
44,RCobyla,10000,0.157350058823529,930.0,Affine,930,0,5
43,DiagonalCMA,4000,0.747896470588235,931.0,Affine,931,0,2
44,DiagonalCMA,10000,0.816285019607843,931.0,Affine,931,0,5
43,DifferentialEvolution,4000,0.631978774509804,931.0,Affine,931,0,2
44,DifferentialEvolution,10000,0.363131058823529,931.0,Affine,931,0,5
43,modcma,4002,0.943313343328336,931.0,Affine,931,0,2
44,modcma,10000,0.862247019607843,931.0,Affine,931,0,5
43,modde,4000,0.719554852941176,931.0,Affine,931,0,2
44,modde,10000,0.549254470588235,931.0,Affine,931,0,5
43,RCobyla,4000,0.338901764705882,931.0,Affine,931,0,2
44,RCobyla,10000,0.256012901960784,931.0,Affine,931,0,5
43,DiagonalCMA,4000,0.717904754901961,932.0,Affine,932,0,2
44,DiagonalCMA,10000,0.252948921568627,932.0,Affine,932,0,5
